Square_Footage,Price
206.7,7773.02
63.75,2785.64
110.64,4532.63
112.14,4345.99
63.31,2628.84
205.66,7430.09
185.59,6966.3
71.88,3106.05
110.68,4312.58
53.28,2579.04
168.21,6361.53
56.7,2499.26
246.91,9005.38
201.75,7589.97
115.85,4356.9
157.28,6074.31
230.5,8639.77
151.9,5952.49
68.39,2791.64
113.31,4482.07
215.49,8098.6
171.73,6554.67
173.16,6474.05
220.7,7985.33
226.67,8468.29
232.35,8617.15
50.87,2223.67
149.71,5816.16
192.91,7247.43
196.52,7246.42
163.48,6028.57
66.69,2721.37
205.43,7929.44
188.42,7167.13
48.95,2232.11
132.04,5103.17
68.28,2864.89
104.24,4265.29
33.98,1640.16
118.07,4690.23
150.97,5749.21
166.31,6514.8
175.97,6733.1
213.98,8114.0
77.4,3150.62
56.51,2583.52
217.34,8075.58
64.45,2766.92
244.45,9219.16
215.36,7933.27
140.19,5427.07
245.91,9150.75
51.42,2351.8
96.67,3838.53
170.41,6672.95
107.0,4115.56
234.24,8844.36
44.44,2176.83
150.87,5970.56
159.99,5940.85
173.6,6489.12
86.25,3667.82
110.2,4169.46
215.61,7885.69
72.89,3002.23
211.91,7936.08
153.78,6041.67
197.68,7400.32
186.99,6983.95
75.65,3178.98
155.14,5976.82
220.9,8275.59
125.07,4859.5
242.65,8797.24
129.49,4940.29
61.41,2791.48
115.68,4567.35
239.37,8845.86
100.34,4123.67
220.98,8121.34
223.88,8313.1
107.04,4260.21
48.32,2146.95
189.4,7139.17
98.53,3929.88
202.24,7438.58
127.38,4976.59
136.76,5153.72
201.14,7556.46
114.12,4631.61
127.49,4933.98
112.76,4329.52
110.81,4365.82
145.71,5516.59
207.94,7837.21
109.59,4320.82
145.34,5757.74
177.56,6830.9
89.28,3609.38
91.06,3758.49
235.35,8697.96
189.18,7124.61
156.98,5958.19
172.5,6614.09
36.45,1918.9
165.98,6389.26
142.09,5565.41
150.06,5844.58
109.07,4372.69
47.92,2063.42
72.53,3208.81
239.16,9051.18
119.91,4673.6
132.67,5106.39
41.6,2017.11
38.26,1894.34
187.78,7052.1
148.38,5568.33
141.92,5497.61
83.49,3477.2
193.85,7357.16
67.01,2880.35
71.79,2985.39
131.36,5196.88
92.98,3760.94
84.44,3408.97
171.95,6500.26
173.21,6387.89
211.39,7880.56
121.9,4835.2
46.08,2146.73
90.21,3809.3
245.6,9069.74
161.18,6189.92
186.14,7094.25
31.62,1840.94
144.01,5554.66
38.26,1734.55
155.23,6017.87
232.57,8826.51
243.05,8974.57
148.92,5796.36
130.81,5201.05
237.9,8928.34
178.19,6749.35
44.28,1979.88
132.46,5127.96
82.85,3445.75
133.36,5258.32
130.2,5090.48
158.07,5994.52
108.49,4352.67
66.14,2900.89
140.82,5466.6
212.64,7858.94
176.08,6644.75
104.44,4250.21
235.82,8615.23
230.69,8364.68
76.06,3312.79
38.67,1904.66
193.09,7318.75
212.07,7814.92
242.93,9076.31
225.76,8429.27
162.12,6015.68
146.61,5773.83
36.13,1780.24
84.26,3409.65
131.12,5051.23
168.27,6187.96
152.6,5900.17
193.38,7294.48
91.55,3684.8
154.29,6027.98
49.39,2090.31
121.01,4675.55
195.04,7241.24
182.55,6861.31
247.94,9184.7
91.14,3732.76
139.6,5351.36
102.5,3999.65
126.93,5111.24
218.53,8389.68
180.53,6832.74
224.14,8269.12
74.77,3264.58
222.14,8130.2
43.15,1976.69
225.49,8322.6
102.4,3967.91
99.21,3944.32
142.66,5406.66
236.95,8794.58
40.51,1920.63
107.49,4200.05
218.45,8108.55
117.13,4576.53
73.81,3164.49
123.45,4806.07
114.82,4601.22
231.39,8657.29
197.63,7474.05
141.13,5578.17
247.44,9048.51
132.36,5085.32
42.81,2174.76
87.7,3543.78
125.94,4626.23
64.52,2737.85
238.46,8859.75
198.71,7193.03
89.02,3749.21
159.98,6027.82
188.72,7138.01
237.08,8775.25
223.96,8209.76
143.34,5409.93
200.42,7421.32
153.67,5987.08
151.59,5791.07
55.24,2381.33
57.75,2427.8
146.5,5747.02
89.15,3766.65
34.63,1830.46
189.02,7165.11
37.15,1829.13
160.96,6012.04
148.62,5677.21
243.14,8941.49
136.53,5095.89
43.99,2145.44
151.37,5728.41
215.04,8146.03
249.31,9313.91
124.68,4919.31
100.47,4077.59
229.46,8469.7
72.07,3208.35
165.39,6293.12
119.26,4704.19
39.04,1801.43
106.4,4131.0
88.35,3639.99
180.94,6854.65
238.73,8776.75
88.97,3470.12
208.52,7671.3
42.18,2095.88
148.39,5632.21
45.52,2059.34
235.49,8887.09
198.6,7338.69
174.75,6543.51
211.26,7817.13
172.45,6697.71
243.17,9210.21
187.07,7122.63
233.42,8748.21
143.77,5473.88
55.75,2646.13
146.2,5643.74
57.91,2612.23
160.35,6101.65
136.15,5238.39
166.97,6510.13
32.21,1681.33
72.86,3195.41
138.09,5358.78
239.11,8784.04
114.39,4445.46
123.36,4827.96
187.23,6990.51
162.83,6088.46
95.76,3971.87
120.38,4658.8
77.89,3240.11
242.52,9017.98
58.74,2497.07
111.8,4558.22
35.68,1637.25
78.79,3283.86
201.7,7584.24
74.26,3093.62
47.61,2036.8
134.38,5290.37
32.19,1701.11
48.65,2135.14
207.68,7839.47
199.72,7527.84
231.33,8468.51
217.99,8044.38
180.3,6924.28
41.51,1983.9
202.23,7521.5
216.01,7974.59
205.8,7651.39
141.87,5420.84
81.24,3258.75
215.97,7884.86
189.98,7263.15
245.77,9198.92
64.25,2621.51
79.65,3301.25
76.6,3090.62
204.36,7626.4
71.12,2954.71
44.67,2020.5
249.68,9439.21
35.46,1697.06
213.75,7900.55
110.38,4287.07
215.16,8134.82
152.02,5655.37
228.36,8416.3
233.76,8826.37
32.0,1644.45
46.59,2149.87
85.08,3690.98
177.25,6728.36
225.42,8318.88
131.19,5063.35
163.53,6110.15
71.47,3127.04
207.09,7805.7
242.81,9110.87
89.09,3739.51
138.86,5318.74
48.95,2118.62
153.01,5850.18
140.61,5334.16
61.78,2678.66
127.25,5067.12
103.5,4105.79
144.8,5583.1
158.84,6050.15
31.87,1695.69
197.42,7342.97
186.86,6820.57
110.58,4417.49
41.65,2056.39
196.09,7407.62
240.14,8840.83
82.83,3285.67
101.18,4090.59
70.44,2979.51
156.93,5979.83
64.07,2924.53
108.36,4198.01
183.34,7094.5
153.23,5866.07
115.02,4342.2
122.45,4768.0
153.66,5974.2
31.29,1558.65
47.27,2007.05
223.88,8319.24
47.13,2063.95
185.5,7041.57
232.41,8711.63
89.55,3528.64
111.51,4332.2
155.16,6006.36
223.98,8253.27
237.22,8694.46
192.7,7126.77
49.06,2252.18
177.21,6733.4
120.27,4640.93
133.55,5174.91
40.81,2081.16
72.03,2923.77
203.91,7441.78
129.87,5090.99
96.37,3861.76
114.48,4435.94
217.97,8194.08
194.78,7401.21
89.91,3426.0
55.85,2389.5
85.44,3722.14
232.57,8698.17
157.95,6095.84
147.37,5775.09
161.21,6143.94
110.53,4448.09
207.56,7836.53
145.12,5633.21
55.68,2416.76
58.39,2561.01
148.11,5624.98
236.05,8762.87
97.84,3807.46
221.3,8166.4
198.1,7405.3
84.52,3363.79
37.99,1779.32
52.41,2317.83
190.27,7199.63
73.93,3182.38
111.68,4362.41
140.37,5546.59
189.6,7229.97
54.91,2472.29
119.4,4694.39
136.72,5316.97
148.98,5833.07
210.04,7973.73
67.77,3005.42
207.72,7774.43
182.43,6940.66
152.29,5964.56
183.9,6873.99
120.64,4690.69
60.45,2617.27
176.47,6766.35
145.43,5681.49
170.66,6450.1
104.36,4001.73
229.51,8557.49
159.22,5980.92
48.79,2058.61
128.96,4887.1
196.4,7406.58
204.71,7800.94
138.81,5362.29
226.84,8460.69
88.89,3729.34
120.33,4557.16
227.69,8521.21
227.18,8450.02
180.86,6886.59
218.98,8115.8
49.53,2151.76
220.3,8224.51
100.54,4183.69
69.23,3009.24
82.66,3342.38
121.95,4634.26
85.26,3315.97
100.52,4149.98
59.7,2493.83
95.16,3798.01
155.9,6088.71
127.21,4790.88
106.28,4368.96
194.22,7272.32
226.57,8315.17
196.49,7352.54
103.04,4034.15
193.78,7326.29
63.44,2655.43
58.67,2362.28
106.04,4189.27
207.69,7633.65
84.2,3467.31
43.92,1918.34
58.98,2515.36
218.92,8180.6
169.43,6408.89
85.7,3524.69
152.17,5893.81
146.07,5496.57
174.2,6590.42
81.3,3012.59
220.17,8230.64
98.06,3902.06
182.71,6796.47
33.55,1705.73
111.98,4536.73
107.38,4210.56
149.57,5640.35
46.0,2126.57
203.83,7500.45
77.91,3160.87
178.95,6885.43
206.71,7740.95
153.61,5688.51
192.99,7075.1
175.61,6662.53
108.22,4373.82
207.95,7616.45
94.83,3864.17
155.67,6081.37
193.99,7478.35
113.37,4501.08
96.61,3931.99
131.06,4873.65
209.95,8058.29
234.58,8652.85
149.92,5653.8
175.52,6617.77
228.72,8656.37
51.68,2529.62
81.06,3349.55
185.96,7108.34
211.22,7897.15
218.55,8045.34
121.32,4894.0
49.65,2175.7
126.31,5074.47
80.76,3456.51
94.06,3853.62
199.9,7679.36
46.62,2354.79
212.07,7904.85
124.09,4762.17
161.13,5953.27
49.72,2464.79
104.22,4103.7
49.73,2354.2
241.54,8879.76
207.6,7919.74
131.12,5019.16
79.19,3152.57
235.36,8716.75
105.81,4150.22
65.42,2849.21
153.9,5881.23
237.63,8879.83
30.84,1550.39
82.39,3317.05
236.46,8717.69
67.64,3071.86
54.91,2444.49
155.44,5742.07
219.61,8134.18
134.96,5233.43
248.8,9392.68
179.42,6882.49
46.3,2028.21
248.42,9436.64
119.74,4687.67
93.23,3887.63
152.73,5730.17
96.95,3653.35
49.02,2074.88
30.31,1235.96
128.91,5223.0
214.11,8015.3
155.91,5864.36
249.83,9289.16
93.11,3777.65
91.7,3771.6
65.14,2901.02
66.09,2784.3
92.74,3657.95
204.42,7737.65
229.27,8604.56
244.52,9068.24
81.1,3556.39
223.89,8292.21
102.22,3987.58
54.82,2460.68
221.41,8181.7
169.94,6497.57
66.24,2735.13
124.56,4819.68
93.2,3950.97
192.09,7182.76
129.75,4961.42
247.64,9284.52
42.04,1866.43
108.1,4214.32
136.02,5318.29
140.69,5517.97
99.51,4104.75
190.43,7090.43
222.44,8345.15
236.52,8731.53
207.12,7688.65
217.13,8219.79
151.12,5734.24
211.7,7937.16
96.77,3902.54
117.67,4511.21
99.72,4086.84
132.83,5204.91
92.83,3550.33
241.55,8982.15
98.83,3881.61
51.57,2414.65
145.9,5461.95
42.56,1954.02
54.32,2437.38
78.27,3244.73
132.16,5201.79
125.32,4734.19
205.93,7872.82
192.68,7296.47
123.79,4968.62
103.41,4206.95
99.62,3985.65
200.28,7381.34
41.46,1894.6
32.82,1807.68
205.02,7814.24
134.97,5162.07
58.79,2275.95
81.82,3342.59
235.15,8701.51
219.09,8143.2
186.15,7068.2
136.09,5350.76
144.47,5655.52
244.55,9103.95
242.47,8806.36
77.36,3173.45
208.44,8025.91
73.39,3106.19
76.98,3231.02
178.74,6791.86
119.1,4710.05
234.94,8484.58
49.58,2211.42
142.54,5484.96
232.07,8750.77
228.91,8516.44
64.44,2590.62
110.66,4416.12
166.21,6236.85
65.07,2655.66
242.96,8920.35
231.24,8647.82
66.73,2961.39
56.65,2531.19
48.79,2270.85
230.08,8600.02
72.6,3051.04
121.58,4825.09
128.75,4764.28
161.78,6173.49
45.78,1997.87
79.89,3412.33
234.93,8707.76
229.85,8547.85
201.88,7415.43
34.27,1801.07
101.94,4130.68
168.15,6440.98
90.54,3587.66
230.11,8476.45
169.46,6453.31
45.82,2034.23
229.98,8592.83
240.71,8708.71
47.1,2099.63
147.12,5828.85
96.74,3929.85
116.42,4591.54
69.52,3131.84
157.18,5767.56
240.76,8844.91
140.68,5383.54
48.24,2274.28
166.4,6411.58
104.85,4083.12
218.3,8240.42
125.63,4856.69
72.42,3156.03
72.04,2918.25
199.13,7457.15
88.43,3546.01
198.79,7563.3
75.3,3083.05
100.77,4022.74
132.41,5184.93
237.5,8867.13
234.98,8813.03
75.51,3164.03
108.81,4266.46
62.87,2665.41
142.2,5479.45
131.33,5121.44
228.17,8471.14
234.6,8712.96
114.38,4351.74
138.18,5403.12
227.17,8469.13
207.48,7861.84
30.8,1578.17
100.41,3840.62
122.79,4761.82
80.54,3298.82
73.91,3160.99
38.31,1633.91
171.54,6508.06
87.75,3622.7
41.52,1886.92
80.82,3336.0
206.42,7662.03
217.33,8033.51
136.27,5228.77
121.54,4682.67
245.13,9147.84
74.12,3020.85
77.38,3117.98
94.21,3974.17
68.01,2976.31
113.46,4284.96
230.38,8486.95
165.38,6312.42
120.63,4754.36
235.57,8595.91
40.66,2039.03
76.26,3251.65
154.5,5955.53
165.42,6425.43
38.7,1899.82
118.67,4698.26
172.81,6704.25
183.58,7035.27
170.39,6379.53
100.52,4081.66
50.57,2203.68
123.96,4889.18
58.33,2589.07
238.48,8708.36
134.54,5196.63
99.8,4019.42
198.59,7406.91
139.55,5415.68
98.21,4017.85
208.63,7799.09
220.77,8249.53
178.06,6870.51
40.33,1958.95
154.59,5930.77
197.92,7331.56
60.03,2668.18
80.31,3343.78
224.15,8473.59
34.43,1709.63
195.6,7164.37
134.23,5028.04
128.29,5063.71
31.56,1547.62
210.27,7903.04
109.16,4332.07
148.97,5697.21
179.01,6755.58
184.58,6873.71
240.32,8909.47
146.89,5582.87
117.94,4590.61
239.81,8861.15
171.26,6471.58
95.59,3937.98
57.82,2510.8
215.36,8140.04
109.68,4492.58
175.3,6721.11
133.58,5228.73
73.76,3114.44
162.37,6269.52
43.35,2026.2
120.94,4831.19
150.26,5820.35
125.93,4871.58
194.71,7404.36
212.14,7934.17
199.67,7477.96
38.54,1801.24
72.71,3061.39
148.05,5781.52
235.66,8837.02
213.69,8014.51
215.36,8097.48
96.71,4011.87
124.48,4841.75
133.56,5062.89
64.62,2891.87
36.83,1736.25
238.32,8772.12
82.96,3223.87
82.79,3454.73
48.34,2029.87
234.27,8624.48
157.54,6072.8
176.75,6758.38
230.55,8503.97
106.04,4197.86
166.73,6248.35
38.54,1793.92
71.09,3014.77
212.87,7900.43
198.69,7429.69
107.14,4103.48
112.9,4564.74
147.38,5709.38
30.05,1631.15
83.07,3536.62
75.81,3070.86
85.11,3442.88
207.3,7565.99
91.53,4017.53
72.13,3009.76
140.94,5536.7
220.44,8091.65
83.1,3508.03
47.28,2340.49
108.41,4288.29
194.48,7205.83
151.15,5776.44
209.69,7616.63
241.11,8935.07
204.39,7735.6
162.84,6195.71
138.54,5320.32
38.82,1911.29
246.55,9189.68
114.37,4336.81
63.49,2731.04
176.68,6927.26
92.54,3605.52
158.87,6051.95
159.09,6262.29
128.06,5092.54
213.95,7936.77
88.29,3610.86
128.7,5004.26
148.29,5615.42
176.0,6652.49
202.47,7558.59
116.86,4601.29
172.13,6449.72
63.13,2582.04
235.18,8727.26
114.27,4671.06
190.49,7175.54
34.48,1673.47
75.14,3205.35
137.16,5284.7
223.22,8499.35
146.0,5609.47
234.57,8780.05
136.44,5199.78
137.9,5376.77
56.34,2499.56
206.58,7724.8
84.33,3401.46
227.91,8413.21
230.38,8591.58
237.53,8876.38
144.45,5543.06
178.96,6792.35
201.27,7540.78
58.82,2568.67
162.21,6157.33
37.55,1815.89
139.46,5651.06
64.07,2773.45
70.24,3023.04
110.31,4404.67
125.14,4853.48
167.1,6477.83
46.37,2093.98
140.81,5533.93
70.18,2922.79
156.27,5873.61
170.23,6494.56
152.48,5726.19
192.43,7288.44
103.83,4014.78
198.32,7409.42
125.21,4739.13
136.52,5560.64
172.58,6374.99
34.04,1692.34
173.88,6700.09
166.09,6416.74
98.17,4020.96
48.87,2178.89
50.01,2385.31
233.11,8750.16
181.64,6878.68
57.96,2552.75
108.48,4266.38
160.35,6021.15
213.83,8107.62
39.61,2017.41
82.06,3283.66
225.74,8385.69
32.02,1606.23
74.31,3097.51
240.99,8940.92
164.95,6367.88
87.57,3490.15
44.74,1981.2
36.2,1890.74
83.84,3388.27
223.93,8211.14
121.5,4704.02
188.47,7063.56
232.02,8776.29
119.77,4784.39
72.08,3137.59
143.77,5613.81
229.78,8636.87
206.96,7674.87
44.48,2037.03
182.37,6783.82
155.82,5932.56
229.64,8605.88
56.95,2506.57
147.49,5793.23
223.48,8207.72
120.21,4757.21
136.04,5136.53
45.5,2101.96
91.19,3765.74
101.39,4027.25
237.93,8882.56
92.19,3630.57
131.39,4932.32
177.69,6774.75
65.68,2973.21
137.02,5196.0
192.48,7358.97
220.71,8229.13
167.78,6238.63
177.19,6588.56
57.78,2523.96
238.07,8792.03
59.17,2439.53
200.43,7345.58
88.26,3504.41
235.39,8758.05
188.39,7093.05
195.84,7304.24
78.19,3256.94
127.47,5065.41
165.92,6346.57
199.39,7466.67
52.87,2443.29
241.72,8864.23
225.85,8382.21
89.48,3611.58
211.01,7761.56
144.03,5499.11
131.6,4898.41
99.18,4162.36
157.81,5929.72
190.58,7328.76
120.41,4717.99
168.43,6451.47
183.85,6885.83
186.45,7046.43
41.43,2015.19
219.14,8236.51
130.82,5156.03
87.73,3533.77
83.19,3363.55
136.26,5109.79
225.1,8430.92
113.24,4571.51
194.94,7484.49
51.3,2326.02
134.73,5138.99
248.17,9016.27
199.5,7586.54
76.32,2991.44
140.32,5377.04
81.4,3326.48
120.1,4696.67
201.62,7560.23
199.67,7502.25
80.18,3064.84
232.89,8652.59
160.37,5889.82
113.58,4548.64
140.43,5359.39
163.12,5993.34
153.18,5779.74
137.01,5238.31
141.09,5557.05
68.81,2928.04
208.8,7842.49
149.19,5839.68
58.84,2549.7
198.55,7524.83
235.14,8798.2
238.41,8715.62
111.18,4538.73
59.81,2451.45
144.05,5633.41
54.77,2265.38
235.48,8801.83
70.39,3149.75
85.61,3475.0
119.46,4655.47
114.3,4561.41
204.83,7635.96
130.39,5245.47
67.57,2884.13
88.79,3575.5
142.0,5416.14
62.44,2592.1
164.56,6196.97
154.46,5871.19
187.23,7004.44
236.3,8704.51
230.7,8784.24
238.14,8731.77
83.84,3448.97
58.94,2622.3
96.5,3940.54
226.92,8436.3
243.85,9010.74
219.05,8211.96
54.2,2423.79
238.43,8819.3
123.14,4653.67
32.05,1574.9
127.33,4841.78
40.14,1838.02
149.65,5741.18
104.48,4192.74
134.16,5373.49
164.9,6217.67
221.14,8317.23
175.62,6677.24
125.49,5021.78
210.27,7917.22
229.23,8422.13
56.35,2299.85
147.03,5677.01
92.59,3687.9
40.35,1814.34
177.08,6571.05
219.81,8209.43
65.84,2955.12
208.73,7764.72
217.75,8180.17
231.15,8580.19
88.36,3463.76
228.87,8583.92
100.55,3909.63
151.51,5805.17
41.11,1904.76
39.65,1977.19
188.48,6991.06
127.79,5011.58
86.38,3439.47
71.89,2965.07
177.39,6345.12
30.09,1762.3
207.3,7810.42
47.43,2083.49
72.13,2912.0
114.97,4474.46
136.67,5355.1
108.1,4094.25
100.56,4005.33
242.06,9149.22
171.15,6376.77
35.16,1738.47
124.64,5082.69
222.5,8350.78
96.32,3883.81
50.8,2328.75
196.84,7349.48
163.32,6346.27
155.47,5901.47
41.79,1766.62
60.91,2592.71
166.96,6246.96
75.72,3122.12
140.9,5405.43
149.87,5865.33
92.37,3802.53
238.65,8879.2
215.34,8036.68
188.92,7006.39
47.16,1932.44
53.35,2378.52
138.41,5423.88
65.36,2776.66
245.22,9029.16
64.87,2817.06
137.24,5295.17
110.11,4522.31
170.67,6596.55
58.39,2639.53
124.67,4939.21
90.44,3536.21
225.31,8451.99
38.93,1900.14
231.02,8646.34
213.26,8013.32
95.47,3886.57
203.64,7897.62
36.87,1782.73
242.71,9088.5
145.85,5557.68
96.72,3964.33
109.77,4435.82
44.61,2097.76
247.66,9334.92
38.64,1764.12
174.08,6544.06
127.4,4980.3
238.76,8944.74
84.12,3462.14
147.06,5775.64
136.12,5197.97
184.63,6848.01
44.96,2104.49
72.63,3034.46
77.2,3256.44
192.39,7231.02
71.61,2972.37
156.17,5958.39
77.35,3210.26
219.56,8154.01
237.28,8784.51
144.07,5502.04
107.51,4348.44
81.49,3371.65
40.95,2158.99
89.07,3633.52
173.93,6532.53
147.4,5925.92
237.69,8860.48
117.18,4700.35
182.65,6951.96
137.65,5380.09
142.77,5550.4
88.91,3501.65
130.09,5089.87
133.57,5042.56
185.46,6973.71
236.94,8720.37
102.45,4121.52
39.28,1908.36
139.18,5419.59
149.78,5771.08
67.06,2786.31
197.3,7379.48
246.68,9225.99
238.07,8939.25
73.36,2953.04
222.58,8137.2
184.99,6901.91
129.85,5149.14
148.93,5834.19
216.91,7999.45
135.63,5277.77
112.11,4607.14
138.51,5389.54
157.41,6151.45
71.6,3105.77
228.2,8395.97
178.32,6722.24
169.32,6429.65
51.89,2326.53
162.92,6293.77
56.61,2522.27
47.31,1862.35
146.01,5479.01
118.61,4432.71
159.54,6101.38
49.63,2261.06
124.82,4896.89
68.45,2799.96
247.16,9218.09
153.45,5942.48
181.24,6717.75
101.59,3909.12
50.84,2279.48
244.69,9243.38
92.98,3924.17
123.24,4869.66
172.97,6480.95
35.43,1828.85
208.26,7743.75
148.05,5604.9
91.21,3477.88
43.55,2034.62
65.75,2738.25
226.91,8451.4
180.93,6602.45
84.98,3491.23
44.43,1812.01
181.94,6976.53
155.93,6009.73
118.99,4636.93
109.99,4406.08
77.7,3121.66
177.31,6713.24
243.55,9103.62
68.66,2593.58
161.37,6103.08
123.32,4813.96
128.27,4969.87
85.91,3652.64
211.53,7791.15
136.76,5224.35
149.55,5542.64
97.05,4047.69
70.0,2925.3
48.9,2167.67
187.11,7043.47
73.17,3124.63
181.82,6898.32
115.88,4820.69
121.47,4796.86
133.22,5116.14
110.9,4325.22
52.14,2285.5
98.12,3783.98
176.02,6664.74
176.47,6754.89
92.97,3692.59
131.22,5012.05
72.56,3191.14
76.28,3027.22
35.07,1520.68
227.28,8339.66
76.36,3018.4
80.06,3340.63
91.51,3666.86
58.03,2509.07
170.64,6587.62
46.53,2059.47
59.52,2660.87
171.85,6665.76
104.73,4119.82
185.75,7074.9
152.63,5817.99
86.32,3613.77
173.18,6404.23
55.58,2280.76
148.01,5641.23
126.17,4827.15
88.93,3560.96
162.88,6178.89
221.69,8331.27
249.76,9200.8
163.71,6147.39
119.04,4631.08
79.55,3207.18
86.56,3436.24
135.48,5080.5
110.8,4384.99
231.04,8529.5
111.03,4482.5
112.16,4280.78
114.38,4449.01
214.06,8173.27
173.17,6467.11
165.12,6255.45
103.51,4001.32
209.94,7713.02
38.44,2000.13
221.58,8272.24
142.8,5511.54
117.62,4446.9
139.38,5414.06
176.83,6804.84
32.81,1763.24
221.74,8327.78
128.28,4876.95
105.45,4222.15
60.41,2681.25
126.68,4754.44
139.19,5259.56
118.8,4746.9
179.31,6863.29
122.6,4636.04
241.51,9032.42
161.84,6173.97
207.65,7845.68
54.06,2328.59
117.4,4673.66
104.11,4228.11
155.29,5899.88
219.44,8182.35
47.23,2088.35
45.97,2273.99
217.07,8085.42
76.83,3096.74
177.13,6627.82
149.43,5742.84
213.24,8038.61
57.52,2379.6
58.55,2734.09
152.5,5868.37
238.2,8883.76
121.3,4735.76
101.93,4069.38
163.47,6206.68
234.7,8816.23
214.12,7993.55
249.01,9291.93
34.97,1680.39
54.83,2438.57
164.08,6162.51
210.53,7990.09
92.75,3663.01
82.63,3359.43
203.13,7578.22
42.4,1948.75
111.26,4466.5
141.28,5413.07
153.28,6004.08
190.3,7078.49
108.07,4299.25
164.79,6190.09
158.78,6099.49
150.48,5765.05
170.91,6466.22
87.08,3666.61
48.62,2136.36
56.24,2527.04
79.41,3202.39
140.04,5412.79
214.9,7901.85
184.28,6883.71
203.59,7617.4
107.21,4433.98
119.02,4675.91
116.61,4746.82
72.21,3049.46
43.47,1982.66
160.0,6253.99
247.63,9210.67
66.7,2770.32
40.27,1956.53
201.5,7523.13
85.57,3296.01
212.52,8031.85
184.87,7079.81
238.05,9015.48
119.96,4740.95
175.63,6622.3
132.27,5212.88
168.73,6490.52
128.91,5175.74
71.5,2998.01
141.74,5444.25
146.29,5548.54
208.33,7845.4
191.81,7058.68
176.03,6738.8
54.95,2481.86
188.54,7157.25
140.07,5416.17
226.7,8587.86
232.37,8720.21
42.13,1914.0
210.54,7810.02
38.29,1752.3
110.78,4432.33
149.31,5625.7
62.58,2798.72
194.19,7428.91
31.84,1526.43
67.09,2829.66
157.78,6023.8
187.17,7139.18
231.66,8769.09
185.21,6813.77
177.79,6690.88
116.76,4559.83
30.28,1419.82
56.44,2426.72
147.6,5708.85
178.53,6720.63
121.84,4609.89
190.75,7463.64
144.81,5594.96
46.32,2132.33
72.24,2918.73
214.8,8044.06
189.48,7115.41
226.85,8250.81
55.86,2348.17
247.85,9254.21
76.07,3356.83
32.59,1677.42
249.43,9340.46
91.84,3698.69
176.96,6685.1
68.87,3019.55
157.65,6184.04
228.89,8641.18
100.44,3908.76
177.46,6704.26
71.34,3024.61
167.45,6334.96
104.02,4179.45
76.47,3258.36
98.9,4061.78
69.35,3095.66
228.42,8461.81
117.38,4471.94
83.96,3474.47
128.65,5191.12
100.52,3970.43
193.77,7350.71
243.67,9097.97
126.37,4942.0
219.43,8180.65
154.49,5814.8
64.59,2532.55
181.94,6756.61
142.96,5464.42
173.13,6669.41
225.73,8390.28
126.9,4889.44
228.26,8399.97
195.15,7395.83
137.49,5448.09
162.71,6301.15
101.63,4117.59
246.39,8976.14
176.82,6653.44
39.65,2082.35
101.86,4177.18
167.13,6195.77
42.39,1978.21
35.25,1770.22
129.01,4938.97
103.19,3880.79
126.43,4934.78
87.79,3493.96
66.24,2739.94
181.61,6820.94
143.21,5498.83
74.03,3090.28
100.31,3922.44
160.2,6084.9
45.89,1930.42
62.44,2716.49
46.11,1828.36
208.71,7775.89
195.53,7435.47
195.73,7244.58
187.59,7137.35
177.26,6819.84
134.94,4892.05
171.3,6480.41
38.44,1557.81
166.72,6323.46
201.13,7538.94
140.08,5154.5
108.65,4495.34
91.03,3714.79
171.42,6414.67
182.42,7031.11
221.61,8076.89
105.31,4063.06
199.35,7247.3
153.5,6052.54
224.22,8381.08
146.12,5680.09
143.88,5565.85
157.13,6057.03
194.85,7327.54
242.23,9005.21
46.18,2127.2
41.76,1900.59
236.26,8764.48
146.57,5657.4
165.28,6295.81
136.13,5116.88
50.6,2136.66
198.98,7572.57
194.39,7272.93
98.57,4008.59
97.37,3798.83
214.33,7854.06
45.92,2022.79
223.84,8312.25
86.47,3459.78
160.46,6245.38
235.92,8775.11
179.19,6956.44
121.17,4781.55
181.7,6618.16
105.68,4304.25
91.0,3533.93
249.27,9247.51
195.17,7253.62
171.84,6728.61
108.16,4429.69
40.82,1854.36
36.83,1776.4
151.92,5841.66
197.65,7503.99
148.22,5690.73
214.97,7921.56
37.35,1735.63
110.69,4373.54
82.16,3498.89
128.4,5036.79
45.92,2029.96
239.91,8961.65
79.12,3230.37
232.91,8740.81
123.7,5082.08
246.82,9102.65
151.89,5896.41
234.78,8642.87
31.18,1579.96
194.61,7314.4
228.67,8484.12
60.74,2872.15
51.15,2259.51
123.41,4877.89
235.41,8546.32
149.33,5769.58
146.04,5725.62
61.05,2583.91
30.17,1305.06
208.23,7784.21
49.27,2226.04
169.45,6503.05
231.22,8793.64
75.9,3118.61
176.36,6586.97
47.31,2039.29
162.83,6218.72
66.06,2860.21
191.91,7162.28
96.27,3947.35
131.95,5164.65
161.87,6169.94
67.68,2778.56
193.16,7212.42
96.58,3637.36
175.72,6673.84
64.82,2771.41
181.39,6867.35
58.2,2587.48
123.58,4863.83
84.39,3442.45
194.64,7317.36
87.65,3427.24
223.98,8280.85
226.2,8422.06
73.22,2989.01
165.05,6362.63
49.3,2159.56
116.14,4586.47
186.93,7054.23
175.07,6702.19
167.43,6450.27
92.16,3794.97
113.17,4250.19
52.65,2462.1
